CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2025-01-31 10:51:58.4166718,C:\Windows\prefetch\PRINTISOLATIONHOST.EXE-3DD89C8E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PRINTISOLATIONHOST.EXE-3DD89C8E.pf,5284,7B5FE6685D763EDD7E12287D64F3BA48874218BE,False,2025-01-27 12:41:17.3094732,2025-01-28 12:13:24.2152876,2025-01-31 10:27:36.7936121,00:00:00.0039970
2025-01-31 10:51:58.4296819,C:\Windows\prefetch\PYCHARM64.EXE-88F55441.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYCHARM64.EXE-88F55441.pf,69459,59252AC6C45E6E606906FF72AA0DC37314DD4059,False,2025-01-31 08:24:47.1786007,2025-01-31 10:42:06.9362292,2025-01-31 10:42:06.9362292,00:00:00.0110001
2025-01-31 10:51:58.4426711,C:\Windows\prefetch\PYCHARM64.EXE-88F55443.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYCHARM64.EXE-88F55443.pf,21296,A6DE49DB43544ED9C314489553102024B8BEF444,False,2025-01-31 08:25:02.1283171,2025-01-31 08:25:02.1293171,2025-01-31 10:27:36.7966227,00:00:00.0100203
2025-01-31 10:51:58.4556891,C:\Windows\prefetch\PYCHARM64.EXE-88F55444.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYCHARM64.EXE-88F55444.pf,10206,B2EE75BB76F545D2E5769CB6920B418617910AA6,False,2025-01-31 08:25:04.1445641,2025-01-31 08:25:04.1445641,2025-01-31 10:27:36.7976230,00:00:00.0110156
2025-01-31 10:51:58.4676726,C:\Windows\prefetch\PYCHARM64.EXE-88F55449.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYCHARM64.EXE-88F55449.pf,32302,079DE2A49135966DF00A524CC4239B2D27E0AE6D,False,2025-01-31 08:26:57.0321212,2025-01-31 08:26:57.0381144,2025-01-31 10:27:36.7976230,00:00:00.0090153
2025-01-31 10:51:58.4726706,C:\Windows\prefetch\PYTHON.EXE-02E11157.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYTHON.EXE-02E11157.pf,2768,438A8516DDD1458BB01A5372CAF7801BFFBED9A2,False,2025-01-31 08:25:45.5973194,2025-01-31 10:46:57.6059195,2025-01-31 10:49:18.2672385,00:00:00.0039794
2025-01-31 10:51:58.4851908,C:\Windows\prefetch\PYTHON.EXE-A12064C5.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYTHON.EXE-A12064C5.pf,12342,19A34C4E2B05ECD32A26D1437456EFB17F4C4712,False,2025-01-31 08:24:55.4168193,2025-01-31 10:46:57.6019167,2025-01-31 10:49:18.3343714,00:00:00.0115173
2025-01-31 10:51:58.4926982,C:\Windows\prefetch\PYTHON.EXE-DEE55E82.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\PYTHON.EXE-DEE55E82.pf,2378,84F2CF2019CC38E9EF5F89681EC01388E1F87B42,False,2025-01-31 08:24:55.4228205,2025-01-31 08:25:03.9094610,2025-01-31 10:27:36.7996228,00:00:00.0045687
2025-01-31 10:51:58.4987116,C:\Windows\prefetch\REG.EXE-A93A1343.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\REG.EXE-A93A1343.pf,1940,D9E81E269AE1E0D2A66963CECEC7C2A18BFB8550,False,2025-01-24 08:57:26.4567487,2025-01-31 10:20:44.4243691,2025-01-31 10:27:36.8006802,00:00:00.0040081
2025-01-31 10:51:58.5117117,C:\Windows\prefetch\REMINDREGISTER.EXE-BCE68320.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\REMINDREGISTER.EXE-BCE68320.pf,19906,03BCFF65D7686E58E7B37E2001713EE44FD9532C,False,2025-01-24 08:58:03.6927564,2025-01-31 10:23:38.6167950,2025-01-31 10:27:36.8006802,00:00:00.0110143
2025-01-31 10:51:58.5277135,C:\Windows\prefetch\RTKAUDUSERVICE64.EXE-5E95797F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RTKAUDUSERVICE64.EXE-5E95797F.pf,9091,4B66F8E354E316695BA082384680DD50C76A5F79,False,2025-01-23 22:24:51.4876871,2025-01-28 12:10:59.9443168,2025-01-31 10:27:36.8016229,00:00:00.0140141
2025-01-31 10:51:58.5527315,C:\Windows\prefetch\RTKAUDUSERVICE64.EXE-AFCAD040.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RTKAUDUSERVICE64.EXE-AFCAD040.pf,13867,D06D3FD5F3F903FBC282D827C7B466334C987D4F,False,2025-01-28 16:52:22.8326609,2025-01-31 10:14:38.6945743,2025-01-31 10:27:36.8026208,00:00:00.0230342
2025-01-31 10:51:58.5915523,C:\Windows\prefetch\RTKUWP.EXE-AD0255F0.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RTKUWP.EXE-AD0255F0.pf,30912,0E54923F39F78A1342B0A4645807054AA0A2B8C2,False,2025-01-29 19:18:34.5169276,2025-01-29 19:18:34.5179272,2025-01-31 10:27:36.8036561,00:00:00.0358477
2025-01-31 10:51:58.6195491,C:\Windows\prefetch\RUNDLL32.EXE-18A85FB5.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-18A85FB5.pf,9883,160CAA9ED5DFCFE2DA7A73A839C1D2AC4FB9D96A,False,2025-01-23 22:21:44.4492713,2025-01-23 22:21:44.4492713,2025-01-31 10:27:36.8046194,00:00:00.0229899
2025-01-31 10:51:58.6376940,C:\Windows\prefetch\RUNDLL32.EXE-1C52D230.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-1C52D230.pf,8410,A4F3668555889FF2B267013439B2E430E5E18175,False,2025-01-23 22:22:02.9931388,2025-01-23 22:22:02.9945345,2025-01-31 10:27:36.8046194,00:00:00.0140973
2025-01-31 10:51:58.6465566,C:\Windows\prefetch\RUNDLL32.EXE-27E52A2D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-27E52A2D.pf,4712,858485A922BF449B7BC36682D97BD4758D1B761F,False,2025-01-27 14:59:15.1654285,2025-01-30 09:59:42.2272125,2025-01-31 10:27:36.8056202,00:00:00.0070023
2025-01-31 10:51:58.6696064,C:\Windows\prefetch\RUNDLL32.EXE-64324A2A.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-64324A2A.pf,6092,87A096DC4DDA8ED104D8919FFFCC5D0FF5BFF813,False,2025-01-31 10:21:28.2252149,2025-01-31 10:21:28.2262103,2025-01-31 10:27:36.8056202,00:00:00.0180966
2025-01-31 10:51:58.6837777,C:\Windows\prefetch\RUNDLL32.EXE-6F26928C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-6F26928C.pf,5101,561C6071FE99408D96EC777828A369D45E25DEFC,False,2025-01-23 22:22:17.7228858,2025-01-31 10:21:37.7083877,2025-01-31 10:27:36.8066278,00:00:00.0101946
2025-01-31 10:51:58.6954269,C:\Windows\prefetch\RUNDLL32.EXE-75313621.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-75313621.pf,3790,3C0D3809554852B5D9D24CE141BDFB54CC51C203,False,2025-01-24 08:54:48.0935579,2025-01-31 10:23:40.7534934,2025-01-31 10:27:36.8066278,00:00:00.0075329
2025-01-31 10:51:58.7246406,C:\Windows\prefetch\RUNDLL32.EXE-76BFDDA8.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-76BFDDA8.pf,6103,A65EC5CADFC04E9BAB4F6CD99DA014C4C16A2343,False,2025-01-23 22:22:11.7088675,2025-01-23 22:22:11.7128624,2025-01-31 10:27:36.8076192,00:00:00.0243208
2025-01-31 10:51:58.7336400,C:\Windows\prefetch\RUNDLL32.EXE-99D2CE09.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-99D2CE09.pf,6105,8922F9E2EF79EF224785CB7BF4625999FC27078E,False,2025-01-23 22:22:11.7188618,2025-01-23 22:22:11.7218718,2025-01-31 10:27:36.8076192,00:00:00.0059953
2025-01-31 10:51:58.7416566,C:\Windows\prefetch\RUNDLL32.EXE-BE8830B6.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-BE8830B6.pf,3546,34CA7A237C131FF6E3037B496A4C3E2267246939,False,2025-01-26 23:40:40.1668438,2025-01-26 23:40:40.1682710,2025-01-31 10:27:36.8086822,00:00:00.0050012
2025-01-31 10:51:58.7656426,C:\Windows\prefetch\RUNDLL32.EXE-C0159C27.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-C0159C27.pf,3712,72FA82662D13B85E1D9E26F34F48EE3F7A47DFE4,False,2025-01-27 08:14:49.6605116,2025-01-30 23:39:47.2805074,2025-01-31 10:27:36.8086822,00:00:00.0191163
2025-01-31 10:51:58.7837312,C:\Windows\prefetch\RUNDLL32.EXE-CA75D86D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-CA75D86D.pf,5111,51460AD1A0D53F3102B21B22D8BA8D8798AEEA45,False,2025-01-23 22:21:44.4142587,2025-01-23 22:21:44.4142587,2025-01-31 10:27:36.8086822,00:00:00.0122014
2025-01-31 10:51:58.8092472,C:\Windows\prefetch\RUNDLL32.EXE-D59F2FB6.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-D59F2FB6.pf,6094,F3A0926D1C57DBE6D6D43B0269074F692BCEEB28,False,2025-01-23 22:22:13.8046586,2025-01-23 22:22:13.8056592,2025-01-31 10:27:36.8096212,00:00:00.0186196
2025-01-31 10:51:58.8263621,C:\Windows\prefetch\RUNDLL32.EXE-E41E6C53.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNDLL32.EXE-E41E6C53.pf,6094,75CE382810580B520E3C8E7EAD52A7EBE5BEBFA0,False,2025-01-23 22:22:13.8176622,2025-01-23 22:22:13.8186591,2025-01-31 10:27:36.8096212,00:00:00.0100610
2025-01-31 10:51:58.8383396,C:\Windows\prefetch\RUNNERW.EXE-9B1EE744.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNNERW.EXE-9B1EE744.pf,3162,0395A2D802662F4B31B0CD6F335E7AEA2F8EE40F,False,2025-01-29 21:47:29.7934369,2025-01-29 22:02:43.6136952,2025-01-31 10:27:36.8106212,00:00:00.0070615
2025-01-31 10:51:58.8556593,C:\Windows\prefetch\RUNNERW.EXE-F1FC0470.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNNERW.EXE-F1FC0470.pf,3845,7BFF3EAE138C3B8A9935A7AC1498D4F414DF1670,False,2025-01-31 08:24:53.3877929,2025-01-31 10:47:11.6320817,2025-01-31 10:47:11.6320817,00:00:00.0131148
2025-01-31 10:51:58.8828196,C:\Windows\prefetch\RUNONCE.EXE-BD8A4C8F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNONCE.EXE-BD8A4C8F.pf,10118,163EED265EDFD2C613885692631D9197557CBAD2,False,2025-01-23 22:22:12.2162703,2025-01-23 22:22:12.2872616,2025-01-31 10:27:36.8106212,00:00:00.0211372
2025-01-31 10:51:58.9073852,C:\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNONCE.EXE-FB4EF753.pf,10772,403437EA5250875BFFE36FCD3CDEBC9B4C1D953D,False,2025-01-24 08:59:36.2424068,2025-01-31 10:17:42.9355441,2025-01-31 10:27:36.8116363,00:00:00.0205618
2025-01-31 10:51:58.9362895,C:\Windows\prefetch\RUNTIMEBROKER.EXE-11C9C21F.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-11C9C21F.pf,20187,C6DAE3C273B533F0C1B761385968DFF0BDF56D7D,False,2025-01-30 07:34:17.5203492,2025-01-31 10:20:53.7688484,2025-01-31 10:27:36.8116363,00:00:00.0249989
2025-01-31 10:51:58.9494063,C:\Windows\prefetch\RUNTIMEBROKER.EXE-40877266.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-40877266.pf,7023,10F77905DF15992774EC070EEA64998FA626659C,False,2025-01-24 08:56:33.7128263,2025-01-31 10:16:13.2587846,2025-01-31 10:27:36.8127298,00:00:00.0060033
2025-01-31 10:51:58.9954309,C:\Windows\prefetch\RUNTIMEBROKER.EXE-41229DEE.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-41229DEE.pf,35984,F0CEE77550AD9D76AB7F0B15CB555EAB36B18C89,False,2025-01-24 21:14:17.2896280,2025-01-30 20:07:18.8715892,2025-01-31 10:27:36.8127298,00:00:00.0401430
2025-01-31 10:51:59.0124665,C:\Windows\prefetch\RUNTIMEBROKER.EXE-446DDC69.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-446DDC69.pf,7390,EDE63E08DFFAF93493916DB3715F86DC7DDD31E1,False,2025-01-27 21:44:05.8161737,2025-01-27 21:44:05.8170700,2025-01-31 10:27:36.8147097,00:00:00.0111034
2025-01-31 10:51:59.0445486,C:\Windows\prefetch\RUNTIMEBROKER.EXE-491C522B.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-491C522B.pf,30197,2FE43F7E1CE6DAFECDC065CA2E8C2FF9111FE619,False,2025-01-24 08:53:02.2712593,2025-01-31 08:24:21.6574233,2025-01-31 10:27:36.8147097,00:00:00.0250566
2025-01-31 10:51:59.0665912,C:\Windows\prefetch\RUNTIMEBROKER.EXE-5E625160.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-5E625160.pf,26033,FF1612809B058372E0691B9B254B33BD6864EDFB,False,2025-01-23 22:23:11.1793437,2025-01-23 22:23:11.1803323,2025-01-31 10:27:36.8156673,00:00:00.0193946
2025-01-31 10:51:59.0840701,C:\Windows\prefetch\RUNTIMEBROKER.EXE-685220CD.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-685220CD.pf,7886,61FCD5918D4E4F786961CB2BA958ACEA99B0BF4D,False,2025-01-23 22:25:23.4807198,2025-01-24 08:58:25.7762348,2025-01-31 10:27:36.8170138,00:00:00.0120438
2025-01-31 10:51:59.1066607,C:\Windows\prefetch\RUNTIMEBROKER.EXE-7C50B034.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-7C50B034.pf,7028,8A0AD66A013AC782722021E650D554D5BA01A98C,False,2025-01-24 08:53:31.0931130,2025-01-27 07:13:47.0613189,2025-01-31 10:27:36.8170138,00:00:00.0165678
2025-01-31 10:51:59.1536498,C:\Windows\prefetch\RUNTIMEBROKER.EXE-80BEC0B4.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-80BEC0B4.pf,9660,AA77F062517544E20DB29E436127A6FAEFA66575,False,2025-01-29 19:18:34.9630634,2025-01-29 19:18:34.9650625,2025-01-31 10:27:36.8180236,00:00:00.0381316
2025-01-31 10:51:59.1756564,C:\Windows\prefetch\RUNTIMEBROKER.EXE-9A8A9A9A.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-9A8A9A9A.pf,5086,973DED92D0FB26D1655C96CCFBC4F559AF47DC85,False,2025-01-28 12:15:29.7519617,2025-01-31 10:14:06.5345386,2025-01-31 10:27:36.8190250,00:00:00.0190036
2025-01-31 10:51:59.1907661,C:\Windows\prefetch\RUNTIMEBROKER.EXE-9E882CF3.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-9E882CF3.pf,28082,9AC1DE18357627F36C1F243F4F183E88D17C119E,False,2025-01-24 08:55:26.8164351,2025-01-30 23:34:20.8642040,2025-01-31 10:27:36.8190250,00:00:00.0131090
2025-01-31 10:51:59.2072018,C:\Windows\prefetch\RUNTIMEBROKER.EXE-A013FA08.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-A013FA08.pf,4760,83B92AF8EA55A56683057780DC2B1E51C7B709A1,False,2025-01-24 08:58:39.6015841,2025-01-30 19:41:35.1991210,2025-01-31 10:27:36.8200489,00:00:00.0134343
2025-01-31 10:51:59.2153954,C:\Windows\prefetch\RUNTIMEBROKER.EXE-A17A354D.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-A17A354D.pf,5439,F6A8EDCC22A3A1731EDBB8C4D2FD049F5E85AA04,False,2025-01-24 08:59:09.0086057,2025-01-31 10:17:02.1937593,2025-01-31 10:27:36.8210235,00:00:00.0070235
2025-01-31 10:51:59.2410209,C:\Windows\prefetch\RUNTIMEBROKER.EXE-A5724C0E.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-A5724C0E.pf,44882,927F27778E663790C8D1F16BE64E8DEDEB6C7E06,False,2025-01-24 09:32:50.7459353,2025-01-31 10:28:20.3873231,2025-01-31 10:28:20.3873231,00:00:00.0206599
2025-01-31 10:51:59.2528110,C:\Windows\prefetch\RUNTIMEBROKER.EXE-A814771C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-A814771C.pf,7239,04971071F3E43626EFB43EA256590F4B29E75C2E,False,2025-01-23 22:24:15.2023433,2025-01-31 10:36:43.0681670,2025-01-31 10:36:43.0681670,00:00:00.0077963
2025-01-31 10:51:59.2618963,C:\Windows\prefetch\RUNTIMEBROKER.EXE-AB24E145.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-AB24E145.pf,6631,37A484C13C820B1903B7C8E2C844C3D65DDAE0BD,False,2025-01-24 08:57:09.5321946,2025-01-24 08:57:09.5321946,2025-01-31 10:27:36.8240218,00:00:00.0069826
2025-01-31 10:51:59.2863360,C:\Windows\prefetch\RUNTIMEBROKER.EXE-B2BB82C3.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-B2BB82C3.pf,24901,1AF7D111AC5EFD0C4F25049548A024C86728F78E,False,2025-01-23 22:23:10.7684234,2025-01-31 09:00:53.3393619,2025-01-31 10:27:36.8240218,00:00:00.0200490
2025-01-31 10:51:59.3058603,C:\Windows\prefetch\RUNTIMEBROKER.EXE-B2C05763.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-B2C05763.pf,7109,71786DD0E89CD5C126FB7173D3C5A4CA8C436157,False,2025-01-25 16:03:31.8277909,2025-01-31 10:17:18.1910766,2025-01-31 10:27:36.8250243,00:00:00.0155331
2025-01-31 10:51:59.3168615,C:\Windows\prefetch\RUNTIMEBROKER.EXE-C1F07196.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-C1F07196.pf,4452,FF499E0E3F4530605BB0279AFD26E3703973B603,False,2025-01-31 10:17:29.4990684,2025-01-31 10:17:29.5000694,2025-01-31 10:27:36.8261331,00:00:00.0050060
2025-01-31 10:51:59.3418577,C:\Windows\prefetch\RUNTIMEBROKER.EXE-C885E499.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-C885E499.pf,19521,343C2221BDF145CE866DB4E95AE52263AE04538D,False,2025-01-24 09:04:46.4845417,2025-01-31 10:21:07.9653628,2025-01-31 10:27:36.8270262,00:00:00.0199909
2025-01-31 10:51:59.3668682,C:\Windows\prefetch\RUNTIMEBROKER.EXE-CEE04A22.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\RUNTIMEBROKER.EXE-CEE04A22.pf,15713,CAAF47A4D4573FEAA330C1B1399AB8A410AC2F3D,False,2025-01-23 22:25:21.1619163,2025-01-31 10:32:08.1183768,2025-01-31 10:32:08.1183768,00:00:00.0220048
2025-01-31 10:51:59.3858877,C:\Windows\prefetch\SCHTASKS.EXE-8B6144A9.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SCHTASKS.EXE-8B6144A9.pf,3746,0A3D691E3F8D5AFB1B7A38C9DCBF3D2A0920EBC5,False,2025-01-28 16:52:23.6566710,2025-01-28 16:52:23.8192120,2025-01-31 10:27:36.8391235,00:00:00.0160382
2025-01-31 10:51:59.4014288,C:\Windows\prefetch\SDBINST.EXE-49E8B208.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SDBINST.EXE-49E8B208.pf,3324,AEBD72F40DCE71B3401204C01D239A7AE23E204E,False,2025-01-24 08:55:22.3692327,2025-01-31 09:40:40.1436905,2025-01-31 10:27:36.8400335,00:00:00.0135502
2025-01-31 10:51:59.4124297,C:\Windows\prefetch\SEARCHFILTERHOST.EXE-44162447.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SEARCHFILTERHOST.EXE-44162447.pf,4194,CA25CCBC9A6A94F4B612B408C43132D98A524CD7,False,2025-01-24 09:24:09.9382915,2025-01-31 10:42:59.8534495,2025-01-31 10:44:40.3266506,00:00:00.0059665
2025-01-31 10:51:59.4274159,C:\Windows\prefetch\SEARCHHOST.EXE-34A0ABC2.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SEARCHHOST.EXE-34A0ABC2.pf,66342,76876C67954A00ABF6E1FF4D40927A3F945CA1AF,False,2025-01-23 22:23:02.1558466,2025-01-29 17:45:21.9943297,2025-01-31 10:27:36.8550263,00:00:00.0120014
2025-01-31 10:51:59.4334304,C:\Windows\prefetch\SEARCHINDEXER.EXE-1CF42BC6.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SEARCHINDEXER.EXE-1CF42BC6.pf,4865,2C9A8351108E193BCC7FE308D4D6F478BFDB8EA2,False,2025-01-23 22:21:12.5559958,2025-01-23 22:21:12.5569963,2025-01-31 10:27:36.8590413,00:00:00.0039930
2025-01-31 10:51:59.4514198,C:\Windows\prefetch\SEARCHPROTOCOLHOST.EXE-69C456C3.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SEARCHPROTOCOLHOST.EXE-69C456C3.pf,6984,DF96EF45CACDC476720235D1DD3C7D78F6B27A3A,False,2025-01-23 22:22:51.8437787,2025-01-31 10:49:33.9290092,2025-01-31 10:49:33.9290092,00:00:00.0050006
2025-01-31 10:51:59.4714150,C:\Windows\prefetch\SECURITYHEALTHHOST.EXE-A3F75E31.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SECURITYHEALTHHOST.EXE-A3F75E31.pf,12650,E5E904AA0E832FC45D86150BFEAEA6DCF789D36F,False,2025-01-23 22:25:12.1287552,2025-01-31 10:24:01.3954101,2025-01-31 10:27:36.8740221,00:00:00.0160069
2025-01-31 10:51:59.4874366,C:\Windows\prefetch\SECURITYHEALTHSERVICE.EXE-91B5FB98.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SECURITYHEALTHSERVICE.EXE-91B5FB98.pf,14247,117012C736017F79DCB938E300597BB63006D1FD,False,2025-01-23 22:24:46.3790527,2025-01-23 22:24:46.3800527,2025-01-31 10:27:36.8750342,00:00:00.0140106
2025-01-31 10:51:59.4969810,C:\Windows\prefetch\SECURITYHEALTHSYSTRAY.EXE-E527A4AE.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SECURITYHEALTHSYSTRAY.EXE-E527A4AE.pf,6100,BA3A9966D1B6656DBAC739D16546063FD041E3AD,False,2025-01-23 22:24:46.3100603,2025-01-30 19:37:42.1858424,2025-01-31 10:27:36.8760228,00:00:00.0070187
2025-01-31 10:51:59.5169956,C:\Windows\prefetch\SETUP.EXE-1E97CDD0.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SETUP.EXE-1E97CDD0.pf,3011,A823B9BA56DA77F7DD0054B59A1395929BF59066,False,2025-01-26 19:14:44.0518175,2025-01-26 19:14:44.0518175,2025-01-31 10:27:36.8771498,00:00:00.0180132
2025-01-31 10:51:59.5249756,C:\Windows\prefetch\SETUP.EXE-9B52141C.pf,C:\Users\sami\PycharmProjects\forenzna_analyza_cloud_aplikacii\exPrefetch\C\Windows\prefetch\SETUP.EXE-9B52141C.pf,3066,6378FCCDCB11219A635C087EBE18911AA98E6132,False,2025-01-25 16:15:28.7041376,2025-01-25 16:15:28.7051931,2025-01-31 10:27:36.8780373,00:00:00.0050099
